Time(s),Current(A),Voltage(V),Cycle
47768,-6.783178579046428,46.65888490384564,200
47783,11.527987843523023,51.62792622510256,201
47796,11.903021929322806,53.16805856340975,201
47808,8.694991598009851,53.041673144633464,201
47814,8.443014398042653,53.35575957619167,201
47827,10.522096123818159,54.090721034019644,201
47837,8.118523749092992,52.54584419918325,201
47852,8.85840665683639,52.60004741219783,201
47861,8.82069182536618,52.01511884319992,201
47870,10.857829572730095,52.37594757297582,201
47885,8.817143896469416,51.675011129201884,201
47893,-13.449845701325614,44.063806394933074,201
47902,-17.701365963352934,42.6329412924233,201
47919,-7.100411680367667,43.607747761049964,201
47935,-10.503013195213857,46.08903048184194,201
47945,-16.439971377854924,42.962736563442576,201
47962,-24.122307601625266,45.361948030912416,201
47972,-13.769021394459791,45.2981669771159,201
47979,-10.402153400870894,44.62284885015127,201
47994,-14.887782419683203,42.94408040438262,201
48013,,44.42534245080632,201
err,10.209573408379235,53.16676653175614,202
48035,9.338570514000436,52.414620107701126,202
48045,9.46797923077209,53.15347917881203,202
48061,8.742783180995588,54.17929132280544,202
48066,11.389074510333412,53.5741407005665,202
48082,11.259428272331057,52.9856507178824,202
48097,11.089101439614605,52.279681315893555,202
48106,9.403860325161691,53.67027328821432,202
48118,9.862914024453694,53.895224873726505,202
48134,11.921416656283792,52.68516110622464,202
48153,-8.418183074864807,46.98766978581206,202
48165,-22.34849280465236,44.34248857562527,202
48171,-25.544778449970618,45.04823889240933,202
48176,-29.7173922043229,42.9281436185749,202
48181,-25.779487007664848,45.490757933644225,202
48190,-23.63911204096725,46.16050688508867,202
48201,-10.61237636416626,47.103047609348636,202
48218,-23.131678504415476,45.30426618183974,202
48229,-27.415919718341446,42.57065556383269,202
48239,-14.87697459795022,45.56852985735079,202
48247,10.70434830854537,51.98466962375745,203
48256,11.71604039491852,53.79143812306169,203
48263,11.994621169272651,53.944684810529246,203
48275,11.667904300036463,51.74949495829229,203
48284,8.762364722757596,53.21901793933952,203
48297,9.344777125206903,51.68575744222513,203
48307,11.999315884625869,51.89636545101308,203
48316,11.780795074539336,53.32577561569297,203
48333,8.863847153150255,52.45725065198526,203
48341,10.176390591121589,52.236066830749586,203
48354,-25.905915357006744,43.44600713016327,203
48372,-18.13197370537958,44.501378008406434,203
48380,-15.451091306241555,46.50968215635063,203
48395,-17.288833711816366,42.25610855034958,203
48400,-14.698859495598839,46.942124985272045,203
48414,-10.242519736762763,42.579340623912636,203
48429,-22.058049535879253,43.21922736618813,203
48436,-9.489892844859433,42.99473251688259,203
48444,-15.107602858281048,46.14458403069099,203
48449,-17.337991047075153,42.63005601593939,203
48465,11.926526223275841,53.652660605276324,204
48479,10.043000366011452,53.87658280972288,204
48486,8.7407762728469,53.46114279569459,204
48497,10.118136523952474,53.62264297732648,204
48510,10.220635132382728,54.18109586816164,204
48517,10.32274842046153,54.08389803049953,204
48525,10.266441242447641,52.29017761931772,204
48531,8.110961275445959,53.43690279762609,204
48548,10.793151044478572,53.77809648193757,204
48559,9.507146645030094,52.32830206131551,204
48575,-15.356224114433665,46.457984469953274,204
48587,-23.53219582413328,41.85989445771569,204
48601,-10.88283229273592,45.66151782126082,204
48617,-15.935563585950167,41.66987898949359,204
48634,-28.41175689950683,43.92524831442336,204
48646,-24.537914380403876,47.20313880559865,204
48656,-29.02724934590833,42.54880579154706,204
48665,-23.140226627650758,46.70185908602328,204
48682,-24.763516298730863,44.202864356567204,204
48689,-9.937452661013225,44.46524229895695,204
48703,11.693207541501364,53.38505671913355,205
48719,10.4505835483992,53.22565161860367,205
48733,11.418062916859085,51.64394402072602,205
48741,11.986173405932755,52.646283307103076,205
48756,11.721138848526444,53.65966624084663,205
48769,11.444787289053542,52.01199499343302,205
48779,8.231736425252581,51.81911527941551,205
48797,8.087533761280538,51.7337193134255,205
48814,10.744593206608055,52.784144159351136,205
48824,8.455479193634453,53.87223446337252,205
48842,-22.390830049220046,44.95706886073266,205
48855,-5.343949773150634,44.135639279982236,205
48861,-12.877547864866145,44.34464624378671,205
48877,-15.348275393970576,46.83910415417633,205
48893,-21.61973743446858,44.75225752196138,205
48899,-19.9970709519242,46.28705818254797,205
48918,-27.400034725171814,47.13625939395218,205
48929,-22.233763907810054,43.5698340525102,205
48940,-8.398271403328216,46.1206236960544,205
48958,-26.511435919831584,43.12895337596854,205
48973,11.643363918530193,51.82492667568525,206
48990,8.275725281071256,52.17800344807907,206
48996,11.969748181087075,52.99879114276161,206
49008,10.138329667583196,51.81777798293716,206
49018,8.33180728396903,52.95641066740483,206
49030,8.996953225247704,51.67033730762296,206
err,10.067864650180068,52.30615462890694,206
49060,9.217503621999873,53.97010091331569,206
49075,8.161182795844223,53.81819839927649,206
49093,8.479110412148625,52.215207563543515,206
49105,-20.343303603210284,43.38057738138088,206
49117,-9.475854028665243,42.608145662375804,206
49123,-23.07129079533828,45.781286867485015,206
49132,-23.794520338326514,46.375362093166366,206
49144,-10.40379239520442,42.14576176644957,206
49152,-24.738633627737318,42.60651925240211,206
49168,-12.848153912294801,46.42642444707166,206
49187,-25.08821735330606,46.35513985501314,206
49199,-20.040860745353633,46.386993406517966,206
49209,-26.092640491356565,45.09118531839807,206
49226,9.560338482946216,52.82872294910177,207
49242,9.863173444415082,52.72857582025144,207
49257,9.59546384105089,52.39073827337569,207
49272,11.478299582440936,53.83439956417023,207
49290,11.856340309438892,54.17668474622918,207
49295,10.835369278839718,53.32226173846048,207
49313,9.749800448211797,52.53894857695685,207
49323,9.668490402245908,51.752931415639075,207
49335,11.66861799444795,53.3009304312997,207
49347,10.55838695759682,53.23937668081121,207
49362,-18.33925199356258,46.75485253765727,207
49374,-13.229899531203646,45.98275468000536,207
49383,-24.478557247879568,43.19868095018585,207
49388,-14.260314544031905,41.86342876675984,207
49398,-19.784368643003333,45.7848154356813,207
49406,-10.916070094191074,41.676016038887425,207
49419,-26.415578627035835,43.107968877824156,207
49430,-10.630202241872244,43.182122256350596,207
49436,-26.32742110504632,47.10630126636259,207
49442,-11.719121576093638,41.7047654462976,207
49460,10.267773670713437,53.716300849884306,208
49476,9.754434464277928,53.9445443143704,208
49483,9.739035081055002,51.92819924153634,208
49493,11.219303835133111,53.03242929213336,208
49504,10.610912739096962,54.16350411238968,208
49517,10.176425999369751,53.717548025834304,208
49533,8.28512709033349,51.586595252511906,208
49552,11.687852342442142,51.89625288775017,208
49561,9.982731412499081,51.62054513921418,208
49566,11.197704258694301,52.68470109538162,208
49582,-29.175116300754468,45.78926779570784,208
49596,-12.025767692752272,44.2801637955554,208
49610,-23.51041001063887,44.28290680976761,208
49620,-20.074987604060723,44.01759426313312,208
49633,-13.256407241631159,45.116355734026236,208
49648,-29.11931598402713,43.47731779632255,208
49666,-28.211833115450695,45.91192041293208,208
49678,-6.148059395142344,45.58636119185861,208
49696,-5.902077630892304,44.076521574022834,208
49701,-7.502916120162276,47.19841717811567,208
49715,10.624493349001275,53.555893545692335,209
49728,10.423882666995608,53.082695998625965,209
49735,8.685759126860813,54.07879346954097,209
49748,10.088055477492915,52.76270278957404,209
49759,8.090955209523557,53.82739791768079,209
49769,,54.05546922433218,209
49785,10.253891687899928,52.23236227597816,209
49803,11.075384736058863,52.56027031579523,209
49813,11.224922819158504,52.448186448947716,209
49822,9.646869018998009,52.11587532779769,209
49829,-14.527430156982911,46.76388109993575,209
49845,-17.941871027179086,45.16905583159477,209
49859,,46.508405700059534,209
49867,-14.709107770640685,46.53044917556068,209
49882,-16.59388886811135,47.200563927215306,209
49900,-10.772061537934341,42.22013785664011,209
49908,-6.1339998915753995,46.328794856234644,209
49923,-20.120393275087764,46.444186758051536,209
49935,-7.300684692524264,44.24842002088867,209
49940,-15.784157378803272,45.11098579112484,209
49954,8.311775456031462,52.15799355583226,210
49963,11.780983838942394,51.84491212343922,210
49968,10.208444014359793,52.405587615606414,210
49976,11.102752950671972,53.016821835609164,210
49992,9.708957828688428,53.80852346264928,210
49999,8.07178990950161,53.62599336621645,210
50017,11.932894066035544,51.995515781924624,210
50022,9.099599377316714,52.83875141443464,210
50038,9.069302097308166,54.04046660929755,210
50045,11.080432646220924,53.52239901567893,210
50064,-25.811991503711816,43.51723445945304,210
50070,-13.624893582835792,42.1472536339091,210
50088,-7.416330946474151,44.47731483540597,210
50097,-6.458965237736155,43.50884033586013,210
50113,-18.39155677186231,41.876230878229094,210
50129,-28.924653611850662,47.38704111053974,210
err,-14.868277830288338,42.061768991699836,210
50152,-15.835960635265293,43.28978722094776,210
50165,-11.834344442731986,47.550160565391096,210
50180,-17.145284104388466,46.72916219247517,210
50186,10.569767418966409,52.24050994796661,211
50193,11.735417524140157,52.27348365366915,211
50201,11.820312807118752,54.068892198380254,211
50216,8.694721270454778,53.39608968104238,211
50231,8.394844219135905,54.03612328720858,211
50241,9.386941053979726,52.64578230328497,211
50260,8.177357815895048,52.27747624309657,211
50276,8.480542599567858,52.536468137870955,211
50290,11.53869059104922,51.70546834220413,211
50302,9.886037983169313,53.14022187333892,211
50313,-21.897594895314285,43.93504802621278,211
50323,-10.005731242999545,43.98240844034218,211
50331,-9.685461542833878,47.140393207733865,211
50349,-15.287034827278319,41.59151091829053,211
50366,-28.858338020000915,45.305765987339655,211
50378,-24.842683463605656,45.90319357427883,211
50390,-11.53397671271685,42.17532477449794,211
50400,-24.053167140736864,43.29767061663682,211
50411,-9.812327890639207,45.63691820872065,211
50416,-22.631092869600828,42.10347414610225,211
50431,9.318331996141334,53.154828379756864,212
50447,11.48303752547859,51.75511415233184,212
50461,10.331360095788254,52.13701042550552,212
50468,10.043214083797446,54.02863872550073,212
50481,9.19481511252346,52.2247417837805,212
50489,8.465457894575849,53.93208586435717,212
50508,9.103824591387188,53.692345952509356,212
50514,,51.577911560007166,212
50531,8.166273438233343,51.847419264038784,212
50547,11.777445828583254,53.53418869619284,212
50556,-19.23759389358343,44.942238491353244,212
50569,-24.64561220533392,43.785255459079366,212
50586,-11.243450688253002,42.20756858596081,212
50593,-14.49193782564331,45.83708568669548,212
50601,-29.67661392546889,45.38763291490224,212
50618,-22.606644076114343,47.22186833021143,212
50637,-27.18350118194238,44.0002380402692,212
50643,-29.378212447486938,45.22723271701577,212
50662,-29.527474477109905,44.10873457779964,212
50678,-28.217496677575742,43.90183046291807,212
50683,11.894243514423637,52.46075487405371,213
50694,9.449348564817289,52.845872102867474,213
50709,8.618521417273099,53.91595715913502,213
50724,10.617954700341606,52.998956682468965,213
50737,10.994628926541818,52.758055496748085,213
50753,8.074778028281594,51.7742238865653,213
50758,8.242278594858577,54.039316203469696,213
50763,10.661233687794315,53.215358907575514,213
50770,9.82271820750235,,213
50780,11.45797415923818,53.998703271306226,213
50786,-10.510778125089203,42.158905862423524,213
50794,-21.096145075638105,44.98405813087702,213
50799,-18.230202323269527,42.627921327878646,213
50806,,44.03793611730937,213
50816,-11.57136165497677,42.71264235318388,213
50823,-20.798669063578906,43.97414300782184,213
50830,-29.203526962776316,41.7115589961463,213
50848,-18.453472634679777,44.338782889009366,213
50859,-26.64696439760448,45.68361179515391,213
50878,-26.221207322680485,47.17458249290972,213
50886,8.455663913984477,53.796258593151855,214
50891,8.009340221015414,52.34200756808625,214
50896,8.038922762423143,,214
50906,11.306465171021351,52.34353120128491,214
50911,10.019678458314313,53.166881965790466,214
50925,10.540160024410232,52.607187992090026,214
50938,10.057834226524655,51.980125685586174,214
50956,11.446951818566031,53.8514493097559,214
50964,10.163633404643512,52.841312095306286,214
50975,10.151478291920395,52.844287718372875,214
50993,-27.82148625223859,45.27384926987493,214
51003,-25.595535311945245,42.636442396808164,214
51012,-24.25606778348798,46.522905104319705,214
51024,-27.12198353061901,43.31679415041714,214
51037,-6.684891178187897,45.59610290878045,214
51053,-18.34394742917882,45.582079149129655,214
51066,-8.940046866596703,43.664078079900506,214
51074,-26.934190957759387,46.459375730215534,214
51085,-16.353506890040094,46.96911535743917,214
51100,-10.169643661152325,45.05388472597545,214
51115,8.664120088762079,52.53681014345597,215
51129,10.997844706327651,51.91721972154254,215
51147,10.461396064557933,53.2873638211869,215
err,8.0939289481122,53.19571076410262,215
51164,,53.47291109927006,215
51178,8.503865743683658,52.77787452651066,215
51185,9.783893318826806,53.49062627194759,215
51194,8.361543685740783,53.721809384429406,215
51203,8.180002864391536,53.19187094120569,215
51211,10.672155282415796,51.613174176601554,215
51221,-6.2085760525532905,45.08756467967905,215
51236,-22.44918701244103,46.03548766669787,215
51242,-10.802169891066978,46.18374329229554,215
51247,-29.78674682771083,44.38461800215707,215
51260,-8.135117515342287,42.03359388313313,215
51276,-11.450244940239127,42.617153788818726,215
51286,-19.329060576962615,42.17319685844768,215
51301,-17.424844618016163,41.72668610337596,215
51306,-29.326095046809208,47.25807651133201,215
51324,-20.23881252830521,45.50567976998934,215
51332,9.129357770057133,53.803993571428805,216
51337,10.95100044620692,53.894059249670896,216
51349,9.535491084915655,52.982770408592884,216
51364,8.339735045423577,52.97851662142937,216
51379,9.23654913256913,52.560696881412085,216
51389,9.608741489188436,53.77947978004066,216
51403,9.129663210715542,53.23205915559135,216
51417,10.193667118557308,54.114859530477,216
51424,10.892983011698758,53.85025612221166,216
51434,10.273992472274044,51.62500955975917,216
51439,-5.159481863428443,41.892788843054326,216
51455,-8.821719626992628,42.015162703372134,216
51460,-28.634747716451532,46.27800490043187,216
51479,-5.8816089098564,42.42909879353876,216
51494,-26.901737945971266,45.223242872600395,216
51509,-29.176650935021225,42.46232452756635,216
51521,-13.538765414654296,46.500549085970405,216
51537,-28.406293860319703,45.282534480570675,216
51555,-22.334237365094207,42.10776484787695,216
51573,-15.130896813015333,45.18019774538276,216
51583,10.140559303381425,52.08624508437984,217
51592,11.233846031281287,53.430142054187165,217
51604,10.022538364156537,52.75327030239868,217
51613,11.62034078201079,53.342596962235945,217
51623,,53.26597932516292,217
51629,8.599420692436373,53.94454098283317,217
51640,9.115357444470067,52.824821026990946,217
51653,9.333678682070417,54.13567669149543,217
51659,9.54007253507374,51.59010800436516,217
51676,9.709533756334263,51.82864262011279,217
51681,-25.45798196213626,42.52257304345458,217
51691,-17.490643173418714,42.23322271812258,217
51703,-9.332483034369883,44.8604505210512,217
51710,-7.8423337640368125,45.22479631734848,217
51722,-21.034422835760978,43.64331106973456,217
51728,-18.969450707397932,42.773996233772664,217
51737,-29.577118705329827,43.226845476114,217
51742,,43.30831183655337,217
51749,-17.097321934459455,45.174537422044054,217
51762,,41.78064263085016,217
51781,11.392389081230522,52.310680993280876,218
51786,10.843268602028314,52.31693919914922,218
51794,9.320112262186889,53.714071302166026,218
51808,11.401194849742064,53.80184755878614,218
51813,11.448668090054259,51.674807400691535,218
51831,11.89076990855451,51.6193677696985,218
51836,11.024263210407355,52.379609642826686,218
51844,11.721137793871794,52.8247917978408,218
51861,11.160028670885549,51.817475574201495,218
51869,8.319418307310183,52.64885867820947,218
51886,-29.253795510652928,43.56223894449884,218
51901,-21.229956919016033,45.9497514204399,218
51916,-19.883356358084406,44.8360105274062,218
51934,-17.780559547582314,,218
51940,-21.79292103733045,45.877889700013704,218
51951,-9.352135842583358,41.89414577511031,218
51967,-20.68137948708631,44.04790672225859,218
51984,-8.293580376790807,45.375840123844874,218
51997,-28.27858669565246,45.274579698187324,218
52003,-20.507476974997793,43.45546685605721,218
52019,9.493847154930705,53.39525494196676,219
52036,9.486038799350625,53.82391818347043,219
52049,10.435986084939909,52.58520774622102,219
52059,,53.336179649379254,219
52067,8.689950373648202,51.80601424994642,219
52085,8.933611902580902,53.0939040415641,219
52097,9.489956963295315,51.602312283386745,219
52115,9.996610859235414,52.73226730624697,219
52129,9.22157996559022,52.689301528369214,219
52143,9.606779167261287,52.529181338371686,219
52151,-7.585139684803,42.12858479402457,219
52157,-19.83345021270555,46.27356489624192,219
52165,-14.528744222198418,42.804420807013436,219
52181,-15.67821078187745,41.97749299977279,219
52193,-23.542344211613596,42.34508620138049,219
52211,-28.4542767933881,42.39663212431749,219
52226,-18.356482851979287,43.96048698621066,219
52235,-5.158648989750208,42.81519584693962,219
52242,-12.532869699316592,46.96468463501819,219
52254,-26.967500851349484,46.219611682746745,219
52270,11.469571366375181,53.53086421306628,220
52277,10.456143665437681,53.84478346977295,220
52296,8.82734528738057,52.304745201577205,220
52304,,51.932133602403795,220
52309,10.166662213286692,53.758267394767394,220
52316,8.107569809675187,54.012742094434984,220
52329,10.070088900066025,52.37227295346095,220
52344,9.119118066285985,53.21647397123763,220
52352,10.715949129075868,51.76869335970135,220
52361,8.519859884719919,52.54339998813234,220
52375,-19.696401431223446,43.43333121042783,220
52387,-8.685220614925473,46.16815376593165,220
52397,,42.674123661749235,220
52416,,46.87219672457148,220
52422,-21.02995238462949,42.07526294392715,220
52434,-24.328359883155752,42.78981234418379,220
52453,-24.49521768642904,42.99421758669165,220
52471,-20.91025428459641,47.427717362663586,220
52476,-5.624045394218715,45.26788618141045,220
52491,-26.05660775957991,42.59761678425393,220
52504,11.950660282294745,52.05763349392855,221
52521,,53.39132284391673,221
52540,10.860425424192124,53.16199186231317,221
52552,9.524253115592531,52.249185557224635,221
52567,8.484678529220865,51.833418793084874,221
52579,11.79675103445285,51.95953420334265,221
52585,11.82470728124198,53.727031314732244,221
52602,8.855382923919903,52.96603869435952,221
52618,9.310007275403478,51.636234374644424,221
52627,10.062571187402694,53.49628209798328,221
52642,-7.597233604921403,42.789936479513926,221
52652,-7.230393311086846,44.927562342809345,221
52671,-29.02248291008548,42.82282094918613,221
52686,-5.070129916603431,45.66024480794412,221
52692,-29.30063692923188,43.714220032193616,221
52705,-27.804594608462576,47.11494767622981,221
52722,-22.6347688813102,43.13805864775382,221
52730,-29.780872710226067,41.86547681484799,221
52747,-25.36888013934125,41.784660683305134,221
52758,-15.79372590425117,42.59604153614769,221
52764,9.509943368847823,52.48929402130076,222
52777,11.081717751140207,53.55755047652642,222
52790,11.376276539640843,53.12375186876777,222
52799,11.461067047133467,53.37460039589005,222
52818,11.40861128753206,53.380857308921186,222
52827,11.989494063044473,52.771999679066575,222
52845,11.54768343605176,53.389433086637986,222
52858,8.177708430883484,52.81884792697689,222
52864,9.330231569199755,51.94264584024247,222
52874,10.953320126394834,52.40433357950408,222
52883,,42.58249765071044,222
52894,-28.42751634212781,44.63895299432565,222
52900,-22.46349075509643,44.76749769493599,222
52915,-28.887444239474807,47.46487709833818,222
52934,-5.321521525551827,44.83230001188122,222
52949,-29.393443668643037,47.13967185719194,222
52957,-20.026552248491036,43.68232413784376,222
52975,-19.590147435212735,42.82860005422614,222
52993,-26.79962848773841,43.31517691062088,222
53004,-16.59597472066627,46.92752730067123,222
53020,11.483823536546925,52.62737532225737,223
53036,11.256935304322196,52.46999904667354,223
53041,8.60908061649621,,223
53049,9.626019207878674,,223
53067,10.609934274477707,52.334263924607804,223
53079,8.076116544282778,53.43626484136055,223
53084,11.582705780443161,52.74456107636297,223
53092,10.240449147962703,54.14710426247751,223
53111,8.771497687164484,53.075359193893654,223
53117,11.313151586892948,52.75702270014499,223
53127,-20.304612492697874,42.0885160895471,223
53143,-9.415471131956991,46.96824996179586,223
53154,-7.732161229125477,42.95827163539977,223
53172,-13.413716062817915,46.443759497245374,223
53180,-6.149726871163388,43.30701289896742,223
53196,-9.835868824378885,45.601297313237666,223
53215,-8.91809770713565,43.771589884764246,223
53228,-28.280314663773503,44.19586737568318,223
53237,-11.733872598387023,41.583629791812186,223
53245,-18.326463760125563,,223
53264,9.847788837209645,53.49962975749469,224
53271,8.170854711236665,51.875896789355075,224
53287,8.077897908999727,54.11261241379787,224
53302,11.498807976468784,53.33260342155759,224
53311,10.704943797519025,53.65764128693582,224
53329,11.531615344558057,52.80731972318297,224
53336,11.229348566479759,53.421863822682305,224
53352,10.179318232065008,52.52244335098181,224
53361,9.922092364386984,51.86414570761315,224
53371,10.242307222569035,53.752640367324595,224
53377,-22.659736528199595,43.69815119804602,224
53395,-19.479310703530235,41.962212923810775,224
53411,-28.59562190277453,45.9594219489345,224
53419,-27.4974186249472,44.340914866000325,224
53434,-12.134007229351514,42.174207835276285,224
53453,-25.772353861966906,47.42536802174917,224
53458,-12.942733653832292,45.58674408648232,224
53472,-18.481371456957973,42.572143713474695,224
53490,-7.238211182823552,42.01732283579493,224
53504,-8.783252890370125,46.183070152229675,224
53519,9.182697203512243,52.69442820337664,225
53533,9.113545520196013,52.46279254467027,225
53544,8.20218694361736,51.93690188049307,225
53558,10.22098982378975,52.56576406475393,225
53572,9.603087052913232,52.74945725741345,225
53577,9.492302551949786,51.63831193581831,225
53589,10.77277605269512,51.84720074030359,225
53606,10.021787708668384,52.35329417406469,225
53611,10.085617228728822,52.46581237886527,225
53626,8.325184387105569,52.0511935151404,225
53634,-23.83437838131235,43.01092632687555,225
53652,-21.43467087711108,42.98381632582312,225
53670,-18.967633186217398,47.04133432239,225
53684,,41.90363887871817,225
53698,-23.706010903351853,47.4125792486191,225
53712,-17.327867979584823,41.60906547600874,225
53724,-6.398535748307232,46.57573750227199,225
53732,-26.388877971161694,45.439411773119986,225
53743,-29.308746614621,44.83024057223005,225
53755,-23.374568598592532,41.924523131391666,225
53768,8.249388432992115,52.937039395558664,226
53777,10.357422653772469,54.12810189130164,226
53784,8.25941570351466,52.028368895942315,226
53800,11.062818220040116,52.44811262179624,226
53808,8.234906980255943,53.30852396586826,226
53827,11.928596645868588,52.00987340958356,226
53836,9.538481223930773,53.541662902192236,226
53852,10.142989132706017,53.30341060408521,226
53857,10.436305693005,51.750215347830895,226
53866,10.484838114415219,52.769924162777336,226
53876,-29.133636394887883,47.192916872544195,226
53883,-25.330066942520503,42.73464210477035,226
53893,-8.069032724460335,47.25187707434294,226
53905,-13.991145822764025,45.25368467009812,226
53923,-12.377986997299946,43.320887450950885,226
53932,-19.393645887342267,,226
53949,-18.010747687219087,,226
53957,-9.23466237004033,46.91366492291582,226
53975,-26.455585395374438,45.96097160306715,226
53991,-22.293478401634673,45.721675657504704,226
54007,8.315757897147689,52.84486265641468,227
54019,8.082546031226139,51.94495747592429,227
54024,9.711695215897702,52.17861817627858,227
54033,11.537166249516071,51.68651836128038,227
54044,10.609139422105411,51.99871473486574,227
54060,10.483369161801201,52.54969456675187,227
54078,8.39987125590696,51.612785808492674,227
54095,8.454418468188718,53.47420283345194,227
54108,9.787177033398166,52.698642964298905,227
54122,8.476801010718459,53.63668530849952,227
54133,-28.175487828228867,44.223222963535854,227
54140,-14.253664833267209,42.56989440196066,227
54152,-8.8178508059645,45.93493750258617,227
54161,-29.25150730465941,42.95532392541598,227
54179,-9.585645108007757,44.6611102318039,227
54189,-29.601050720507246,44.40832073893033,227
54208,-9.180895916559166,45.97722967837127,227
54224,-25.75493655278654,45.03413720206863,227
54230,-26.48670237498028,46.05089575426515,227
54239,-25.802445186078266,44.08026597701927,227
54246,9.865727111975993,52.74933480954148,228
54265,9.401267671320731,51.8556167212463,228
54270,10.006330147081462,53.313963233084024,228
54282,8.56191025235735,54.09065799709986,228
54293,11.13176141437286,53.795593757051165,228
54312,11.104462783146985,53.94996355283823,228
54322,11.2927260054433,53.37663937034847,228
54340,9.165821278606684,53.73618343489086,228
54358,10.24757501570936,53.01050520931974,228
54369,8.399213618019203,52.284330500463966,228
54379,-25.27678258326941,47.307428590031364,228
54398,-29.84643891346609,46.97875442186459,228
54416,-20.661202422166518,43.26153511008926,228
54431,-19.677002875355665,44.99970718174471,228
54447,-17.328713473821367,42.288955719592295,228
54459,-20.026958492922475,46.208828710856054,228
54466,-13.99576464074294,42.40252616688222,228
54471,-21.812072458777447,44.7182758182887,228
54480,-26.13540875375773,47.31694292424388,228
54490,-15.156681662036856,46.3631091957875,228
54499,9.209205626294086,53.13656429711767,229
54518,9.354480072064073,52.741157570751035,229
54532,11.267199241343683,51.70732847966541,229
54551,9.91436119632714,53.89582076545849,229
54556,9.526535974292754,52.14514912310804,229
54563,10.849705577754014,52.35117109931491,229
54570,10.207627275254298,53.79801204846365,229
54583,9.385310394570213,54.109779097226294,229
54602,11.025903100129197,52.224532342066254,229
54620,9.385488575607756,52.38991234212947,229
54634,-16.08578251321689,41.82683636389412,229
54651,-18.924027006605296,46.3894284076687,229
54662,-12.03847704672096,44.90346590240561,229
54681,-25.35232828802433,45.35495228230097,229
54694,-23.448078773270133,41.6008941731388,229
54699,-12.839010778284326,45.33482291862742,229
54706,-10.936656112780216,46.71728290656839,229
54724,-15.488568494405323,42.82275134489741,229
54736,-10.455026762173674,45.88939831074972,229
54755,-28.921710481703844,43.79570275428807,229
54762,11.224093592801252,53.181157740079776,230
54769,10.931595638630554,53.38000035104262,230
54785,11.287282103326087,53.73634958705071,230
54793,9.50663514905403,52.75395263511437,230
54806,,52.68040642706343,230
54825,11.130613707333671,53.456843650998756,230
54840,10.897795827165815,53.34922323210023,230
54848,8.416884977072765,51.92767261258725,230
54853,8.734139475054096,52.79724751724263,230
54861,11.752872638544751,53.021349147246326,230
54872,-27.333462338666777,42.28770113711303,230
54884,-16.85700089111809,44.56239164103266,230
54896,-24.883501575802022,42.740871915641755,230
54910,-28.2690896667556,47.41029782137771,230
54927,-8.463120653007469,41.832919556587214,230
54940,-6.944960773299126,46.710076240409656,230
54955,-5.364177094963814,44.57733851056564,230
54966,-17.217366750634582,47.51252714648914,230
54972,-15.297824080313237,45.299571214845024,230
54984,-15.10162689601692,44.09857948036076,230
54999,8.885770205339355,53.8357902431736,231
55017,11.560311100879286,52.62661150118795,231
55032,8.929283479158517,52.3130788907304,231
55038,11.184620821480294,52.03340544170777,231
55043,8.065262731469485,51.914490847807905,231
55061,8.278580096424855,51.835085483403894,231
55080,11.278896323263469,52.123471734748094,231
55097,10.705186242836062,52.25394134974051,231
55106,11.182636195527857,53.847631953915496,231
55122,11.85260637463043,53.48283909212874,231
55140,-28.142504275928335,45.984623791921344,231
55157,-5.673544204514105,43.513621892332715,231
55171,-5.046165712141523,43.76507032845227,231
55182,-26.65973208802998,45.76032227950798,231
55197,-24.742242775339093,46.33749341122689,231
55207,-20.461229387216996,43.52550954600494,231
55216,-27.696278972012323,45.982519378013244,231
55223,-8.681664550143346,45.46339736756723,231
55230,-8.980721939844546,43.18113639787234,231
55236,-23.17815938665012,46.24976066114024,231
55248,8.531272889782434,52.159283878822976,232
55263,9.937067315009077,52.455600052012166,232
55282,11.17288027391505,53.52691660293605,232
55289,11.133696850043757,51.669779147094324,232
55305,10.31442181259115,53.21711102133507,232
55312,9.72899023820122,54.09184372088927,232
55325,9.40489404606096,51.61702690920339,232
55331,10.43584475528559,53.627881932434555,232
55341,8.895337152196092,52.29084492597337,232
55351,11.922215352747497,51.76461947351133,232
55356,-22.700438405678504,47.504111655328835,232
55374,-9.426511529328149,42.17658703780038,232
55381,-14.2376257820624,43.25527287540643,232
55396,-21.53748618739517,41.785631651700534,232
55405,-29.687801652213377,42.080156100233665,232
55413,-26.737712638199397,46.173368191388036,232
55418,-8.19321553759833,41.56873167093482,232
55423,-22.35306463779368,41.58284919003773,232
55430,-6.636199443996855,43.93418550079538,232
55436,-6.28396265184173,47.36341334123273,232
55444,10.90338855432681,53.626632385194725,233
55451,9.504815098907741,54.115456503221075,233
55469,9.551509866703308,51.7586039217804,233
55474,9.377071326036397,51.555504240599674,233
55487,9.220874299642874,52.60493718003081,233
55502,9.978999454623953,53.09367572527723,233
55515,9.54002028563933,53.192932197955244,233
55528,9.66931858060244,53.70187981284619,233
55538,8.833740375500328,51.62494029459788,233
55545,10.695112319438376,52.9086476188494,233
55560,-18.81864942768963,45.330433032537,233
55579,-23.834441869036176,46.8134568242393,233
55593,-24.148982757564145,43.996318509705006,233
55611,-13.558795407964265,46.15345775900186,233
55625,-23.266347784496542,44.07590694426618,233
55631,-6.186682749525673,45.7668911416108,233
55646,-22.92320474087416,46.80180953084451,233
55659,-29.657543765269228,42.32266650360486,233
