Time(s),Current(A),Voltage(V),Cycle,dt_s,current_avg,dCap_mAh,Cumulative_Capacity_mAh,Status
38839.0,11.414538387596329,53.35875713706766,163.0,12.0,11.513625885701224,38.378752952337415,-41630.93645288281,Charge
38849.0,8.69618004007967,53.02050797622367,163.0,10.0,10.055359213838022,27.931553371772285,-41603.004899511034,Charge
38859.0,-25.98973838940823,44.91106533270189,163.0,10.0,-8.646779174664257,-24.01883104073405,-41627.023730551766,Discharge
38864.0,-14.40746826986511,47.53000131241091,163.0,5.0,-20.198603329636647,-28.053615735606456,-41655.07734628737,Discharge
38877.0,-13.757405324202413,46.02344445257662,163.0,13.0,-14.082436797033736,-50.853243989288494,-41705.93059027666,Discharge
38882.0,-17.81427737787855,43.88351194919735,163.0,5.0,-15.785841351040457,-21.92477965422286,-41727.85536993088,Discharge
38897.0,-8.702897178122718,45.21504554498078,163.0,15.0,-13.25858727800061,-55.24411365833587,-41783.09948358922,Discharge
38930.0,-12.986735250735222,47.10318980176603,163.0,33.0,-10.844816214428946,-99.410815298932,-41882.510298888155,Discharge
38946.0,-26.04485358138659,45.56610417365557,163.0,16.0,-19.51579441606088,-86.73686407138169,-41969.24716295954,Discharge
38969.0,-15.52925630683586,43.64438161828759,163.0,23.0,-20.7870549441112,-132.8061843651549,-42102.05334732469,Discharge
38986.0,10.3479282889389,53.692947215767,164.0,17.0,-2.5906640089484547,-12.233691153367701,-42114.28703847806,Discharge
38991.0,9.940606700784178,52.10586145657278,164.0,5.0,10.144267494861564,14.08926040952995,-42100.197778068534,Charge
39000.0,8.235593870135702,52.81232284874236,164.0,9.0,9.088100285459966,22.720250713649918,-42077.47752735488,Charge
39022.0,10.31355170213504,53.37524084824024,164.0,22.0,9.274572786135396,56.67794480416075,-42020.79958255072,Charge
39044.0,9.12386000271349,52.744946964168406,164.0,22.0,9.71870585242429,59.39209132037065,-41961.40749123035,Charge
39055.0,8.399170985023353,53.14649235120817,164.0,11.0,8.761515493868448,26.771297342375814,-41934.63619388797,Charge
39065.0,11.323407367521575,52.34633014069063,164.0,10.0,9.86128917627249,27.392469934090247,-41907.24372395388,Charge
39071.0,8.990505106489394,51.69591289341321,164.0,6.0,10.15695623700551,16.928260395009183,-41890.315463558865,Charge
39082.0,-11.710026068579644,46.923746726016326,164.0,11.0,-1.3597604810451003,-4.154823692082251,-41894.470287250944,Discharge
39101.0,-6.613016181833178,45.847311583926114,164.0,19.0,-9.161521125206386,-48.352472605255926,-41942.8227598562,Discharge
39110.0,-5.412146887787333,41.84224777740624,164.0,9.0,-6.012581534810231,-15.031453837025577,-41957.85421369322,Discharge
39122.0,-13.31510905366132,45.57233386747963,164.0,12.0,-9.363627970724302,-31.212093235747673,-41989.06630692897,Discharge
39130.0,-19.472590647701463,47.09572827020526,164.0,8.0,-16.393849850681367,-36.4307774459586,-42025.49708437493,Discharge
39149.0,-29.165157738588636,42.12038144741461,164.0,19.0,-24.318874193145025,-128.3496137971543,-42153.846698172085,Discharge
39158.0,-17.695150529074716,46.32686018225413,164.0,9.0,-23.43015413383165,-58.575385334579124,-42212.422083506666,Discharge
39169.0,-5.500052927538398,46.14034242914697,164.0,11.0,-11.597601728306532,-35.43711639204774,-42247.85919989871,Discharge
39182.0,-23.731230389278537,42.26095665353266,164.0,13.0,-14.615641658408443,-52.778705988697155,-42300.63790588741,Discharge
39200.0,-27.766463174512957,43.56188353958113,164.0,18.0,-25.748846781895722,-128.74423390947862,-42429.382139796886,Discharge
39211.0,10.757707172744048,51.698128099435706,165.0,11.0,-8.50437800088443,-25.985599447146868,-42455.36773924403,Discharge
39224.0,11.150649297911054,51.70568799475671,165.0,13.0,10.954178235327575,39.556754738682905,-42415.81098450535,Charge
39230.0,8.607688429705966,51.87031802288792,165.0,6.0,9.879168863808534,16.46528143968089,-42399.345703065665,Charge
39248.0,11.62398520659366,53.77327781229317,165.0,18.0,10.115836818149837,50.57918409074919,-42348.76651897492,Charge
39256.0,11.789892947161594,54.10569511818594,165.0,8.0,11.706939076877653,26.015420170839228,-42322.751098804074,Charge
39270.0,9.737012235712829,54.01421995611607,165.0,14.0,10.763452591437236,41.85787118892259,-42280.89322761515,Charge
39282.0,11.16546676911883,53.38611679944884,165.0,12.0,10.451239502415854,34.837465008052845,-42246.0557626071,Charge
39297.0,8.633443763174338,53.41317549980633,165.0,15.0,9.899455266146608,41.24773027561086,-42204.80803233149,Charge
39304.0,8.168646760858316,52.02702028716429,165.0,7.0,8.401045262016352,16.335365787254016,-42188.472666544236,Charge
39319.0,9.176813498806135,52.14227808280656,165.0,15.0,8.67273012983225,36.136375540967705,-42152.33629100327,Charge
39337.0,-21.348055950586996,42.49330245163769,165.0,18.0,-6.0856212258904065,-30.428106129452033,-42182.76439713272,Discharge
39356.0,-15.659770766856315,42.84097074522211,165.0,19.0,-18.503913358721633,-97.6595427265864,-42280.423939859305,Discharge
39369.0,-9.756526933846525,43.01341093738731,165.0,13.0,-12.708148850351396,-45.890537515157824,-42326.314477374464,Discharge
39380.0,-18.19133161126547,47.12395200041691,165.0,11.0,-13.973929272555973,-42.69811722169881,-42369.01259459616,Discharge
39387.0,-12.75073372860762,42.105848001111056,165.0,7.0,-15.47103266993652,-30.082563524876566,-42399.09515812104,Discharge
39401.0,-25.02587992899513,45.417806164752136,165.0,14.0,-18.88830682880135,-73.4545265564497,-42472.54968467749,Discharge
39415.0,-12.139236011654267,43.21253046000593,165.0,14.0,-18.582557970324675,-72.2655032179293,-42544.81518789542,Discharge
39420.0,-17.972839362886447,44.94370292674323,165.0,5.0,-15.056037687270333,-20.91116345454213,-42565.726351349964,Discharge
39430.0,-6.785015488559079,46.73719885167022,165.0,10.0,-12.378927425722738,-34.38590951589649,-42600.11226086586,Discharge
39435.0,10.8284752662006,52.45381333621487,166.0,5.0,2.0217298888207855,2.807958178917758,-42597.30430268694,Charge
39444.0,11.2506675693807,53.29834498775965,166.0,9.0,11.039571417790675,27.598928544476692,-42569.70537414247,Charge
39463.0,9.142102963368886,53.565945395289326,166.0,19.0,10.196385266374818,53.81425557253376,-42515.89111856993,Charge
39478.0,11.275483780900192,52.60646135291516,166.0,15.0,10.208793372134565,42.53663905056069,-42473.354479519374,Charge
39495.0,9.22959020418687,51.9444346021752,166.0,17.0,10.252536992543556,48.41475802034457,-42424.93972149903,Charge
39505.0,11.75385115598277,52.35694916242792,166.0,10.0,10.491720680084846,29.14366855579124,-42395.79605294324,Charge
39522.0,9.717089129799742,53.57957151661525,166.0,17.0,10.73547014289128,50.69527567476438,-42345.100777268475,Charge
39536.0,11.5467830098335,51.85920346144776,166.0,14.0,10.631936069816646,41.34641804928696,-42303.75435921919,Charge
39550.0,8.381983211887189,54.216837200564605,166.0,14.0,9.96438311086037,38.75037876445699,-42265.00398045473,Charge
39566.0,-24.67942644509352,47.33660226912217,166.0,16.0,-8.14872161660314,-36.21654051823618,-42301.220520972965,Discharge
39579.0,-10.348042258783565,44.17899502077785,166.0,13.0,-17.513734351938517,-63.24404071533353,-42364.4645616883,Discharge
39593.0,-24.44805129228757,47.484324639988834,166.0,14.0,-17.39804677553554,-67.65907079374934,-42432.12363248205,Discharge
39601.0,-27.944327059437924,47.2345583926927,166.0,8.0,-26.19618917586272,-58.21375372413938,-42490.337386206185,Discharge
39616.0,-6.72178113416404,45.39874075442139,166.0,15.0,-17.333054096800957,-72.22105873667066,-42562.55844494286,Discharge
39627.0,-16.540730845550165,44.8849753321453,166.0,11.0,-11.631255989857078,-35.539948857896626,-42598.098393800756,Discharge
39636.0,-17.002067407400546,44.39783377297904,166.0,9.0,-16.77139912647533,-41.928497816188326,-42640.026891616944,Discharge
39648.0,-23.15296196017571,43.2646263409132,166.0,12.0,-20.077514683788102,-66.92504894596034,-42706.9519405629,Discharge
39663.0,-23.54154081915717,46.158903654813074,166.0,15.0,-23.347251389666415,-97.28021412361005,-42804.23215468651,Discharge
39672.0,-16.251870722185355,42.91691193827711,166.0,9.0,-19.89670577067124,-49.7417644266781,-42853.97391911319,Discharge
39682.0,8.166658498136702,53.06277715954143,167.0,10.0,-4.042606112024302,-11.229461422289727,-42865.20338053548,Discharge
39700.0,8.5065402783991,53.49452911756257,167.0,18.0,8.336599388267926,41.68299694133963,-42823.52038359414,Charge
39714.0,9.920242546161582,53.61709230432645,167.0,14.0,9.213391412280366,35.82985549220142,-42787.69052810194,Charge
39722.0,9.370427152255246,52.31375337829075,167.0,8.0,9.645334849208439,21.434077442685417,-42766.25645065926,Charge
39748.0,8.104669078359404,53.302682610703314,167.0,26.0,8.73754811530735,63.10451416610864,-42703.15193649315,Charge
39759.0,9.32683362343766,52.8015783344026,167.0,11.0,8.715751350898557,26.631462461078925,-42676.52047403207,Charge
39770.0,10.523445068466929,53.5831052639612,167.0,11.0,9.925139345952319,30.32681466818764,-42646.19365936388,Charge
39788.0,8.35562800243759,51.94637503449893,167.0,18.0,9.439536535452284,47.19768267726142,-42598.99597668662,Charge
39795.0,11.73248793234677,53.18845526494082,167.0,7.0,10.044057967392206,19.530112714373733,-42579.46586397225,Charge
39806.0,-13.346220051732557,45.7379553690921,167.0,11.0,-0.8068660596928687,-2.4654240712837656,-42581.93128804353,Discharge
39812.0,-24.4451426815601,44.57224673045535,167.0,6.0,-18.895681366646304,-31.49280227774384,-42613.42409032128,Discharge
39831.0,-25.333255059077604,42.35152727637527,167.0,19.0,-24.88919887031883,-131.35966070446048,-42744.78375102574,Discharge
39848.0,-22.75409485489057,42.1220574896912,167.0,17.0,-24.043674956984063,-113.53957618575808,-42858.323327211496,Discharge
39859.0,-22.6149970063517,46.07449176300782,167.0,11.0,-22.684545930621113,-69.31389034356451,-42927.63721755506,Discharge
39875.0,-6.99426933200963,42.6933651458491,167.0,16.0,-14.80463316918064,-65.79836964080285,-42993.43558719586,Discharge
39888.0,-29.656492255075197,45.15678470792097,167.0,13.0,-18.325380793542386,-66.17498619890307,-43059.61057339476,Discharge
39898.0,-19.46545005633229,42.33142977152191,167.0,10.0,-24.56097115570372,-68.22491987695479,-43127.83549327172,Discharge
39916.0,-9.71228937473568,45.73419490852553,167.0,18.0,-14.58886971553396,-72.94434857766981,-43200.77984184939,Discharge
39923.0,11.30643032008631,52.3453915948373,168.0,7.0,0.7970704726753395,1.5498592524242711,-43199.22998259697,Charge
39935.0,8.595138604541436,52.162505168490114,168.0,12.0,9.950784462313898,33.16928154104633,-43166.06070105592,Charge
39949.0,9.049783629561642,53.78879139002968,168.0,14.0,8.822461117051564,34.30957101075608,-43131.75113004516,Charge
39968.0,10.981559432159637,53.16137070038297,168.0,19.0,10.015671530860665,52.86048863509796,-43078.890641410064,Charge
39982.0,10.074384514556696,52.22011207565605,168.0,14.0,10.527971973358191,40.9421132297263,-43037.948528180335,Charge
39988.0,8.064564590806874,54.255730043697454,168.0,6.0,9.069474552681811,15.115790921136352,-43022.832737259196,Charge
40000.0,11.644057231199032,52.21875608810483,168.0,12.0,9.854310911002978,32.8477030366766,-42989.98503422252,Charge
40005.0,10.771061652717744,53.43789119439528,168.0,5.0,11.207559441958413,15.566054780497794,-42974.41897944202,Charge
40013.0,8.947607873266437,52.706644854235975,168.0,8.0,9.859334762992116,21.90963280664915,-42952.50934663537,Charge
40025.0,9.250452776300929,52.036769103639365,168.0,12.0,9.099030324783708,30.33010108261236,-42922.17924555276,Charge
40032.0,-5.5124754369212425,45.43713298598943,168.0,7.0,1.8689886696898679,3.6341446355080764,-42918.545100917254,Charge
40051.0,-13.098075819539584,46.18490703646019,168.0,19.0,-9.305275628230389,-49.1111769267715,-42967.65627784403,Discharge
40066.0,-6.0216703315673215,41.83130083924926,168.0,15.0,-9.559873075553428,-39.832804481472614,-43007.4890823255,Discharge
40076.0,-18.691470741434287,46.16313381172122,168.0,10.0,-12.35657053650078,-34.3238070458355,-43041.81288937133,Discharge
40089.0,-25.346863876797958,43.59352116932543,168.0,13.0,-22.0191673091161,-79.51365972736369,-43121.326549098696,Discharge
40102.0,-27.26713850855448,46.10191737684333,168.0,13.0,-26.307001192676196,-94.99750430688626,-43216.32405340558,Discharge
40116.0,-18.416598333452896,45.117601087657214,168.0,14.0,-22.841868421003664,-88.82948830390313,-43305.153541709486,Discharge
40124.0,-25.01806202853179,44.13722653193136,168.0,8.0,-21.71733018099232,-48.260733735538494,-43353.41427544502,Discharge
40129.0,-5.838973862761986,45.3903019531405,168.0,5.0,-15.428517945646863,-21.428497146731754,-43374.84277259176,Discharge
40137.0,-9.717684346098196,44.09215323118103,168.0,8.0,-7.778329104430066,-17.28517578762237,-43392.12794837938,Discharge
40174.0,8.053658802633091,53.97042584818328,169.0,37.0,-0.8320127717325274,-8.551242376139866,-43400.679190755516,Discharge
40183.0,8.339960883597195,53.91111220678082,169.0,9.0,8.196809843115169,20.492024607787926,-43380.18716614773,Charge
40197.0,11.444358131855388,52.68072530975107,169.0,14.0,9.892159507726316,38.46950919671345,-43341.71765695101,Charge
40208.0,10.139238792865484,52.7835390430213,169.0,11.0,10.791798462360461,32.97493974610141,-43308.742717204914,Charge
40219.0,8.983808378539702,53.002786086102525,169.0,11.0,9.561523585702618,29.21576651186911,-43279.52695069304,Charge
40232.0,8.805609456612348,53.36634484894862,169.0,13.0,8.89470891757605,32.11978220235796,-43247.40716849068,Charge
40244.0,9.404564468199275,52.65717724515785,169.0,12.0,9.105086962405837,30.350289874686126,-43217.05687861599,Charge
40263.0,11.450772536089222,53.74436757315763,169.0,19.0,10.427668502144273,55.03491709465033,-43162.02196152134,Charge
40277.0,-15.589075141088893,42.32903413228208,169.0,14.0,-2.0691513024998107,-8.046699509721487,-43170.068661031066,Discharge
40282.0,-22.31049890987715,44.48048596445485,169.0,5.0,-18.949787025482998,-26.319148646504168,-43196.38780967757,Discharge
40291.0,-15.164315342040844,47.09220931945048,169.0,9.0,-18.737407125958974,-46.84351781489744,-43243.23132749247,Discharge
40300.0,-5.178825308793467,44.98177394758303,169.0,9.0,-10.171570325417129,-25.428925813542822,-43268.66025330601,Discharge
40317.0,-6.70826650469947,45.52534542833604,169.0,17.0,-5.943545906746442,-28.066744559635975,-43296.72699786564,Discharge
40335.0,-10.520797477501748,45.295218371358494,169.0,18.0,-8.614531991100582,-43.072659955502914,-43339.799657821146,Discharge
40343.0,-23.182668052488367,43.34296677101753,169.0,8.0,-16.85173276499503,-37.44829503332229,-43377.24795285447,Discharge
40353.0,-11.786258222969906,43.02744301452409,169.0,10.0,-17.484463137729108,-48.567953160358634,-43425.81590601483,Discharge
40370.0,-6.360386292824312,44.88098847378537,169.0,17.0,-9.073322257897082,-42.84624399562511,-43468.66215001046,Discharge
40375.0,-9.787183929444469,43.23130502224611,169.0,5.0,-8.073785111134363,-11.21359043213106,-43479.87574044259,Discharge
40392.0,10.885880804702992,54.02048008773322,170.0,17.0,0.5493484376292894,2.594145399916089,-43477.281595042674,Charge
40400.0,8.27169209332979,51.95967466890928,170.0,8.0,9.578786449016418,21.286192108925373,-43455.995402933746,Charge
40410.0,10.080272562218846,52.35493665583361,170.0,10.0,9.175982327774346,25.488839799373185,-43430.506563134375,Charge
40418.0,8.268718624668242,53.34139771340608,170.0,8.0,9.17449559344357,20.387767985430155,-43410.11879514895,Charge
40427.0,11.090471530861622,53.86186919219065,170.0,9.0,9.679595077764958,24.198987694412395,-43385.919807454535,Charge
40441.0,9.792023897846178,52.53609617683867,170.0,14.0,10.441247714353928,40.604852222487494,-43345.31495523205,Charge
40451.0,11.53272697317876,54.013566189969936,170.0,10.0,10.662375435512494,29.617709543090264,-43315.697245688956,Charge
40469.0,8.533517798839512,52.57820771587424,170.0,18.0,10.033122386009161,50.165611930045806,-43265.53163375891,Charge
40475.0,10.459245894919498,53.85127336280832,170.0,6.0,9.496381846879531,15.827303078132553,-43249.704330680775,Charge
40492.0,8.178940651144854,52.06219339537893,170.0,17.0,9.319093273032202,44.00682934487428,-43205.697501335904,Charge
40510.0,-14.906456898287605,45.21026892633851,170.0,18.0,-3.3637581235713485,-16.81879061785674,-43222.51629195376,Discharge
40520.0,-17.102116425606944,47.57027584063032,170.0,10.0,-16.004286661947248,-44.45635183874235,-43266.972643792506,Discharge
40530.0,-15.070542949042666,45.53076436301384,170.0,10.0,-16.086329687324778,-44.68424913145771,-43311.656892923966,Discharge
40549.0,-9.920139430270794,45.83110107072146,170.0,19.0,-12.495341189656703,-65.94763405652148,-43377.60452698049,Discharge
40554.0,-12.959830370914968,46.76512054474525,170.0,5.0,-11.439984900592854,-15.888867917490074,-43393.49339489798,Discharge
40569.0,-26.53087906808513,43.19201495952242,170.0,15.0,-19.74535471950002,-82.27231133125008,-43475.765706229235,Discharge
40580.0,-15.518806604445729,46.62256636201537,170.0,11.0,-21.024842836265403,-64.24257533303319,-43540.008281562266,Discharge
40608.0,-27.703448769304583,46.65117365164032,170.0,28.0,-21.61112768687513,-168.08654867569544,-43708.09483023796,Discharge
40619.0,-20.16073945618232,47.59024164310301,170.0,11.0,-23.932094112743425,-73.12584312227158,-43781.220673360236,Discharge
40625.0,11.312466244359436,53.21864845556972,171.0,6.0,-4.424136605911415,-7.373561009852359,-43788.59423437009,Discharge
40644.0,8.166213905980891,51.70486722275941,171.0,19.0,9.73934007517019,51.40207261895378,-43737.19216175113,Charge
40659.0,8.51645041174678,53.50471627092017,171.0,15.0,8.341332158863862,34.75555066193275,-43702.4366110892,Charge
40671.0,9.068746020847277,51.92384636145472,171.0,12.0,8.792598216297055,29.308660720990183,-43673.12795036821,Charge
40685.0,9.921196398389004,53.53359909120446,171.0,14.0,9.494971209618168,36.92488803740399,-43636.2030623308,Charge
40691.0,11.716825901493642,52.11437196311507,171.0,6.0,10.81901114994135,18.03168524990225,-43618.1713770809,Charge
40708.0,9.828355611372462,53.25511510704656,171.0,17.0,10.772590756433079,50.870567460933984,-43567.30080961996,Charge
40713.0,10.90480836155596,52.93006253464365,171.0,5.0,10.366581986464237,14.398030536755886,-43552.902779083204,Charge
40723.0,8.471070043195468,53.42989979732332,171.0,10.0,9.687939202375741,26.910942228821504,-43525.99183685438,Charge
40735.0,10.008717340974682,53.485942971533866,171.0,12.0,9.2398936920851,30.79964564028367,-43495.1921912141,Charge
40741.0,-18.186202068445244,46.77735849427432,171.0,6.0,-4.088742363735253,-6.8145706062254225,-43502.006761820325,Discharge
40746.0,-16.20468621875091,43.63217603741361,171.0,5.0,-17.195444143598053,-23.882561310552852,-43525.889323130876,Discharge
40765.0,-6.248506683097091,44.101569494760966,171.0,19.0,-11.226596450923973,-59.25148126876541,-43585.14080439964,Discharge
40772.0,-25.1561473610604,44.75591803401127,171.0,7.0,-15.702327022078716,-30.532302542930836,-43615.67310694257,Discharge
40799.0,-28.013520699628597,47.25259134561473,171.0,27.0,-26.584834030344467,-199.3862552275835,-43815.059362170156,Discharge
40818.0,-5.979641341709812,44.07714511247307,171.0,19.0,-16.996581020669176,-89.70417760908731,-43904.76353977924,Discharge
40824.0,-27.874848938890555,42.638478003728906,171.0,6.0,-16.927245140300155,-28.212075233833588,-43932.97561501307,Discharge
40835.0,-24.94150101929248,42.40989331295803,171.0,11.0,-26.40817497909149,-80.69164576944623,-44013.66726078252,Discharge
40845.0,10.82952543646489,52.83265010903783,172.0,10.0,-7.055987791413767,-19.599966087260466,-44033.26722686978,Discharge
40851.0,11.607077479236814,53.40018738003054,172.0,6.0,11.218301457850881,18.697169096418133,-44014.57005777336,Charge
40863.0,8.633976002037564,53.272533962605664,172.0,12.0,10.120526740637217,33.73508913545739,-43980.8349686379,Charge
40881.0,10.828315959776496,52.20084889955357,172.0,18.0,9.731145980907058,48.65572990453529,-43932.17923873336,Charge
40886.0,9.520707565793645,52.713545646493216,172.0,5.0,10.174511762785098,14.131266337201525,-43918.04797239616,Charge
40896.0,11.527376228867617,53.45663061898839,172.0,10.0,10.524041897330658,29.233449714807385,-43888.81452268136,Charge
40920.0,10.792356632959342,53.87835795000869,172.0,24.0,11.159866430913507,74.39910953942338,-43814.415413141935,Charge
40925.0,10.165794182929575,51.85234721515628,172.0,5.0,10.479075407944487,14.554271399922898,-43799.86114174201,Charge
40951.0,-11.857599812602952,47.3492078367952,172.0,26.0,-0.8459028148366601,-6.109298107153656,-43805.97043984917,Discharge
40957.0,-9.529189890012251,44.69038455192605,172.0,6.0,-10.693394851307573,-17.822324752179288,-43823.79276460135,Discharge
40976.0,-11.212584712680409,41.91542849612501,172.0,19.0,-10.3708873013463,-54.73523853488325,-43878.528003136234,Discharge
40982.0,-9.641690541984214,43.95654203812114,172.0,6.0,-10.427137627332282,-17.37856271222047,-43895.906565848454,Discharge
40990.0,-6.636712867616279,42.04676540181204,172.0,8.0,-8.139201704800218,-18.08711489955604,-43913.99368074801,Discharge
41003.0,-8.054752796997505,46.505170137721,172.0,13.0,-7.345732832306863,-26.526257449997004,-43940.519938198006,Discharge
41014.0,-7.523451513210951,45.6877858440361,172.0,11.0,-7.7891021551041995,-23.800034362818387,-43964.31997256082,Discharge
41026.0,-19.405358185347666,42.765000066585,172.0,12.0,-13.46440484927928,-44.881349497597604,-44009.20132205842,Discharge
41044.0,-27.051892849093484,44.58423347676302,172.0,18.0,-23.228625517220546,-116.14312758610272,-44125.34444964452,Discharge
41053.0,-21.556985073836398,45.79323581508523,172.0,9.0,-24.30443896146491,-60.761097403662276,-44186.10554704819,Discharge
41063.0,9.02231662157218,53.6002265449576,173.0,10.0,-6.26733422613208,-17.409261739255776,-44203.51480878744,Discharge
41074.0,10.57378088410202,54.02433217383421,173.0,11.0,9.79804875283713,29.93848230033567,-44173.576326487106,Charge
41090.0,10.5051292976144,53.65171624507395,173.0,16.0,10.539455090858239,46.842022626036616,-44126.73430386107,Charge
41098.0,11.341337334419064,51.8004678447712,173.0,8.0,10.923233316016761,24.273851813370577,-44102.4604520477,Charge
41106.0,11.715579082948729,52.89814426943905,173.0,8.0,11.528458208683926,25.618796019297612,-44076.8416560284,Charge
41123.0,11.70253243927518,53.02239699631748,173.0,17.0,11.709055761111983,55.29276331636215,-44021.54889271204,Charge
41140.0,10.441846381607236,52.68938344176197,173.0,17.0,11.072189410441236,52.285338882639174,-43969.2635538294,Charge
41149.0,11.772765738327342,54.09751757062004,173.0,9.0,11.107306059967318,27.768265149918292,-43941.49528867948,Charge
41165.0,9.007115998684858,53.08525591247773,173.0,16.0,10.389940868506129,46.17751497113834,-43895.31777370834,Charge
41170.0,9.57223283423004,53.58062205268717,173.0,5.0,9.289674416457476,12.90232557841316,-43882.41544812993,Charge
41186.0,-19.275831537705866,43.78042480104558,173.0,16.0,-4.851799351737884,-21.563552674390596,-43903.97900080432,Discharge
41195.0,-20.984971160129028,41.75043561934048,173.0,9.0,-20.130401348917417,-50.32600337229354,-43954.30500417661,Discharge
41201.0,-20.01709114084394,46.71448745966016,173.0,6.0,-20.501031150486455,-34.16838525081076,-43988.473389427425,Discharge
41228.0,-24.34503983043081,47.09130087508503,173.0,27.0,-22.181065485637347,-166.35799114228013,-44154.8313805697,Discharge
41242.0,-8.150118594353504,44.85106331660335,173.0,14.0,-16.24757921239213,-63.18503027041383,-44218.016410840115,Discharge
41248.0,-9.504815945950604,45.538352678472215,173.0,6.0,-8.827467270152026,-14.712445450253375,-44232.72885629037,Discharge
41264.0,-26.43052976867647,42.32534091663797,173.0,16.0,-17.96767285731351,-79.85632381028226,-44312.58518010065,Discharge
41269.0,-6.430994662600082,44.682349695127215,173.0,5.0,-16.430762215638246,-22.820503077275344,-44335.40568317792,Discharge
41282.0,11.90003968691269,52.810136484537125,174.0,13.0,2.7345225121563326,9.874664627231201,-44325.53101855069,Charge
41296.0,11.57080205268656,52.48524508172094,174.0,14.0,11.735420869799654,45.637747826998655,-44279.89327072369,Charge
41311.0,9.588854147254269,53.823229196444274,174.0,15.0,10.579828099970442,44.08261708321018,-44235.81065364048,Charge
41326.0,9.905953036638016,54.227784331058565,174.0,15.0,9.74740359194617,40.61418163310904,-44195.196472007374,Charge
41341.0,10.791191979760486,52.74187871033613,174.0,15.0,10.348572508199279,43.119052117497,-44152.07741988988,Charge
41352.0,11.817176917731286,53.15997568286733,174.0,11.0,11.304184448745914,34.54056359339029,-44117.53685629649,Charge
41377.0,9.08597880590454,51.65546174590944,174.0,25.0,10.451577861817942,72.58040181818015,-44044.956454478306,Charge
41386.0,9.50639579100443,52.75577342786595,174.0,9.0,9.296187298454512,23.24046824613628,-44021.71598623217,Charge
41392.0,8.171981831138345,54.05020911368225,174.0,6.0,8.839188811071416,14.731981351785695,-44006.98400488039,Charge
41398.0,-22.065104506474043,47.01701357230508,174.0,6.0,-6.94656133766782,-11.577602229446367,-44018.561607109834,Discharge
41404.0,-15.819947313026455,44.41673556173594,174.0,6.0,-18.94252590975022,-31.570876516250365,-44050.13248362608,Discharge
41416.0,-16.773499400572014,47.613835350446166,174.0,12.0,-16.296723356799205,-54.32241118933069,-44104.45489481541,Discharge
41426.0,-8.20099981580962,46.35126918941977,174.0,10.0,-12.487249608190789,-34.68680446719664,-44139.141699282605,Discharge
41444.0,-24.1062664682097,47.45291040808846,174.0,18.0,-16.15363314200963,-80.76816571004815,-44219.90986499265,Discharge
41459.0,-11.696593918216289,46.579939445293206,174.0,15.0,-17.901430193212967,-74.58929247172071,-44294.49915746437,Discharge
41466.0,-9.42210826607772,46.1128163206677,174.0,7.0,-10.559351092146976,-20.53207156806356,-44315.03122903244,Discharge
41471.0,-17.35970199229129,43.85744166758727,174.0,5.0,-13.390905129184475,-18.598479346089547,-44333.629708378525,Discharge
41479.0,-29.924328570421352,46.57231097864483,174.0,8.0,-23.642015281356294,-52.53781173634732,-44386.167520114876,Discharge
41494.0,-28.30183041712869,44.404356592682426,174.0,15.0,-29.113079493774997,-121.30449789072915,-44507.4720180056,Discharge
41501.0,10.355128987561423,52.97339271519503,175.0,7.0,-8.973350714783606,-17.448181945412568,-44524.92019995102,Discharge
41507.0,10.953272071853892,53.02287859130477,175.0,6.0,10.654200529707683,17.75700088284614,-44507.16319906817,Charge
41522.0,8.58590767347555,52.75985546318202,175.0,15.0,9.769589872664747,40.70662446943645,-44466.456574598735,Charge
41550.0,9.873646248778844,53.500635974865645,175.0,28.0,9.229776961127223,71.78715414210062,-44394.66942045664,Charge
41569.0,8.216641835817093,53.51251089754901,175.0,19.0,9.045144042297995,47.738260223239415,-44346.9311602334,Charge
41584.0,10.118946971407889,51.66297010132661,175.0,15.0,9.167794403612518,38.1991433483855,-44308.73201688501,Charge
41596.0,9.043665798706195,52.99443829838364,175.0,12.0,9.581306385057069,31.93768795019023,-44276.794328934826,Charge
41601.0,11.851212950531531,51.85391208647656,175.0,5.0,10.44743937461889,14.510332464748458,-44262.283996470076,Charge
41612.0,-17.75632529490534,45.2663409974772,175.0,11.0,-2.9525561721868785,-9.021699415015462,-44271.305695885094,Discharge
41626.0,-16.318822912092255,44.728303886398535,175.0,14.0,-17.03757410349877,-66.25723262471745,-44337.56292850981,Discharge
41633.0,-19.27910506649076,45.30046176367553,175.0,7.0,-17.79896398929148,-34.609096645844545,-44372.172025155654,Discharge
41649.0,-10.346781790063137,43.299867630078346,175.0,16.0,-14.812943428276922,-65.83530412567521,-44438.00732928133,Discharge
41657.0,-11.90087277427897,46.79139479897706,175.0,8.0,-11.123827282171026,-24.71961618260228,-44462.72694546393,Discharge
41671.0,-5.0438320888314365,42.06828864212379,175.0,14.0,-8.472352431555176,-32.94803723382568,-44495.674982697754,Discharge
41691.0,-12.643674156009684,46.059411282743525,175.0,20.0,-8.843753122420534,-49.131961791225194,-44544.80694448898,Discharge
41708.0,-16.24179939948599,44.27580405309673,175.0,17.0,-14.442736777747811,-68.20181256158689,-44613.008757050564,Discharge
41713.0,-18.071731359957035,45.064683106896105,175.0,5.0,-17.156765379721485,-23.82884080516873,-44636.83759785573,Discharge
